Subgraph_1
Predicted,3,5,0,26,8,11,12,18,19,16,21,17,10,2,20,14,13,7,28,25,1,27,15,24,29,6,9,22,4,23

Subgraph_1164
Ground Truth,16,24,25,17,20,19,22,3,12,23,4,14,0,29,26,6,27,18,28,13,1,9,21,8,10,5,15,2,11,7
Predicted,3,24,17,25,23,14,16,29,4,20,2,26,28,7,11,21,19,0,18,9,27,12,6,1,15,22,13,10,5,8

Subgraph_1165
Ground Truth,26,27,8,12,6,24,14,2,25,29,7,1,22,5,28,19,15,13,18,3,17,11,16,23,20,0,9,4,21,10
Predicted,26,15,25,27,12,5,7,13,23,14,22,19,8,18,6,4,10,28,24,0,3,16,17,1,2,20,21,29,11,9

Subgraph_1166
Ground Truth,19,15,22,17,24,12,28,23,7,11,8,16,9,5,0,26,13,18,27,1,29,21,10,3,4,20,14,2,25,6
Predicted,17,28,24,16,22,12,19,7,26,15,8,5,20,0,11,18,9,2,21,27,13,14,3,10,1,25,6,29,23,4

Subgraph_1167
Ground Truth,18,0,28,20,21,1,24,29,5,13,19,3,9,15,2,22,11,4,26,17,16,25,14,12,10,7,23,27,6,8
Predicted,18,21,28,15,2,22,20,19,13,5,1,7,3,12,25,17,24,0,14,16,11,27,29,6,4,9,8,23,26,10

Subgraph_1168
Ground Truth,4,3,10,11,18,28,22,21,20,15,7,17,9,14,6,16,0,26,19,1,8,25,5,2,23,24,12,13,27,29
Predicted,11,9,21,6,14,28,17,3,20,16,0,15,10,1,22,19,5,24,7,2,18,4,8,25,27,26,23,12,13,29

Subgraph_1169
Ground Truth,5,9,6,13,27,1,25,10,18,11,16,3,0,15,7,4,24,21,23,12,8,19,20,14,28,2,22,26,29,17
Predicted,5,1,6,16,21,0,11,13,9,3,15,10,23,19,14,4,2,26,28,8,27,20,12,7,18,22,24,25,29,17

Subgraph_1170
Ground Truth,7,21,20,24,6,4,14,10,27,29,16,13,19,9,23,2,17,28,8,25,15,22,18,0,1,11,12,5,26,3
Predicted,4,2,7,19,24,26,21,10,20,22,23,27,29,11,14,13,9,16,18,17,28,12,0,6,1,3,5,8,15,25

Subgraph_1171
Ground Truth,3,25,14,9,20,8,18,6,16,7,21,4,11,29,1,24,0,13,28,5,26,17,10,22,23,19,15,2,12,27
Predicted,25,3,29,14,24,7,11,22,20,18,4,9,16,6,27,8,28,23,13,26,0,12,19,17,2,1,15,5,21,10

Subgraph_1172
Ground Truth,19,1,21,9,18,24,13,16,6,26,10,25,12,11,27,20,29,3,23,17,0,28,5,7,4,14,22,2,15,8
Predicted,19,24,17,2,20,1,18,15,12,5,21,10,9,8,26,0,7,25,16,6,28,22,13,27,23,29,11,14,3,4

Subgraph_1173
Ground Truth,26,25,1,9,16,27,21,11,0,13,20,12,14,4,6,29,18,3,17,28,22,15,23,5,10,19,24,8,7,2
Predicted,27,26,1,9,21,16,0,18,12,6,8,5,7,20,19,3,13,11,14,25,23,15,22,17,4,24,2,29,28,10

Subgraph_1174
Ground Truth,18,9,12,10,19,8,11,22,20,1,27,28,15,23,3,16,13,21,7,26,0,29,4,14,2,25,17,6,5,24
Predicted,19,11,28,12,9,18,7,10,2,27,20,6,0,13,5,3,1,8,26,23,22,29,4,15,17,21,14,16,25,24

Subgraph_1175
Ground Truth,5,23,10,1,17,13,16,0,19,6,27,14,29,22,18,11,15,20,21,12,7,26,3,9,8,4,28,24,2,25
Predicted,13,5,23,22,19,10,6,17,0,12,14,3,1,7,26,24,27,9,20,11,21,29,16,25,8,18,15,4,28,2

Subgraph_1176
Ground Truth,17,25,22,24,11,23,26,15,4,3,1,19,5,9,2,28,20,10,21,13,29,8,18,6,16,7,0,14,27,12
Predicted,25,21,17,10,14,16,1,3,6,4,28,11,5,2,0,27,8,22,24,23,20,9,19,26,18,13,15,7,29,12

Subgraph_1177
Ground Truth,15,18,14,16,5,22,27,3,20,0,28,13,7,11,1,19,17,12,21,24,9,2,8,23,10,6,26,4,29,25
Predicted,15,20,18,11,9,5,16,12,1,28,3,27,23,7,26,22,19,14,13,4,17,2,0,8,25,24,21,10,6,29

Subgraph_1178
Ground Truth,2,5,25,20,14,19,28,12,24,7,4,23,21,9,6,0,15,3,18,29,16,26,10,27,17,13,11,22,8,1
Predicted,19,25,14,5,20,2,6,12,15,1,27,24,29,9,3,26,7,10,18,28,0,13,17,22,8,21,23,4,16,11

Subgraph_1179
Ground Truth,6,23,21,19,13,14,1,12,25,28,16,5,2,29,15,26,18,17,7,11,8,3,24,10,27,20,4,9,0,22
Predicted,24,6,5,13,19,21,28,18,14,15,23,17,3,20,4,25,7,1,0,2,26,12,22,29,16,9,27,11,10,8

Subgraph_1180
Ground Truth,19,4,10,26,16,1,0,11,28,27,15,8,21,7,17,22,20,2,12,23,13,14,9,29,5,18,24,6,3,25
Predicted,1,26,23,19,28,11,4,27,13,17,22,10,6,8,25,12,5,9,21,15,2,7,20,0,3,24,16,18,29,14

Subgraph_1181
Ground Truth,27,20,23,14,12,0,28,29,21,25,15,19,18,9,8,24,3,13,5,1,7,26,2,4,16,11,22,6,17,10
Predicted,23,14,13,20,16,27,26,15,12,19,9,21,1,18,0,6,7,5,22,25,11,29,28,4,3,8,24,2,10,17

Subgraph_1182
Ground Truth,8,21,3,14,29,7,12,11,13,0,9,23,28,19,1,15,16,25,20,22,27,26,5,24,2,6,18,10,17,4
Predicted,21,3,8,13,14,22,11,29,6,28,19,0,12,1,10,27,7,9,26,25,2,15,17,24,23,5,18,16,20,4

Subgraph_1183
Ground Truth,9,10,24,4,17,25,3,29,22,0,27,15,19,20,11,13,1,12,18,7,26,8,21,2,14,16,23,28,5,6
Predicted,9,10,11,28,20,12,15,23,4,29,24,26,17,5,1,8,21,19,7,13,16,22,25,3,27,18,6,2,14,0

Subgraph_1184
Ground Truth,8,11,13,5,10,26,19,28,7,0,15,20,9,16,25,24,27,17,22,4,18,6,23,12,1,2,29,21,3,14
Predicted,24,8,19,26,5,7,6,15,13,12,20,4,22,9,25,21,16,10,2,11,29,3,28,1,23,0,17,27,18,14

Subgraph_1185
Ground Truth,24,20,26,18,12,11,2,6,0,19,23,28,1,5,21,7,22,15,4,16,25,3,17,14,9,13,29,27,8,10
Predicted,20,24,11,21,7,2,4,6,26,18,22,9,15,8,12,23,25,27,29,1,3,16,17,13,19,0,5,28,10,14

Subgraph_1186
Ground Truth,16,9,7,18,29,21,1,2,22,25,23,6,10,14,12,20,17,8,5,19,4,13,24,0,28,15,27,11,26,3
Predicted,16,2,7,21,9,25,22,18,1,8,6,27,28,5,4,13,14,23,0,24,20,15,12,10,26,29,3,11,19,17

Subgraph_1187
Ground Truth,24,2,19,21,20,6,8,18,5,22,27,11,16,14,13,4,7,9,1,10,25,0,17,15,26,12,29,23,3,28
Predicted,8,21,27,13,2,0,19,20,24,25,18,9,10,29,4,23,6,11,15,22,26,16,7,12,17,5,14,1,3,28

Subgraph_1188
Ground Truth,27,12,25,8,2,16,29,4,22,23,5,6,18,3,7,19,14,10,13,1,15,24,17,26,20,9,0,11,21,28
Predicted,27,1,6,4,13,22,12,24,25,18,29,16,17,3,20,14,0,23,8,11,19,26,5,7,10,2,9,15,21,28

Subgraph_1189
Ground Truth,23,10,27,12,3,13,6,1,8,9,4,16,26,11,17,0,22,15,29,7,20,28,25,14,24,5,21,18,19,2
Predicted,23,17,10,3,13,9,21,27,4,6,15,0,26,5,12,25,29,1,8,22,20,28,2,16,7,19,11,14,18,24

Subgraph_1190
Ground Truth,0,20,29,6,2,27,22,11,21,1,10,18,12,9,13,28,17,23,3,15,25,14,26,19,5,8,16,4,24,7
Predicted,22,20,12,6,15,27,9,1,4,29,0,2,19,18,8,16,24,26,28,21,17,10,11,13,5,14,23,7,25,3

Subgraph_1191
Ground Truth,26,22,6,3,17,2,11,12,28,25,20,27,4,5,23,9,29,19,21,16,14,13,1,10,0,15,8,7,24,18
Predicted,26,6,22,12,7,15,20,3,2,4,11,28,17,27,23,25,10,5,8,18,16,19,14,21,13,24,29,9,1,0

Subgraph_1192
Ground Truth,12,17,7,4,5,24,1,2,25,22,15,18,23,6,9,11,26,13,20,27,29,19,14,16,8,28,3,21,0,10
Predicted,12,4,17,6,3,22,5,10,19,9,8,2,28,21,16,24,18,29,27,20,25,23,11,13,26,7,14,15,1,0

Subgraph_1193
Ground Truth,5,9,20,10,0,1,28,14,13,15,25,6,23,4,19,17,16,27,3,18,8,24,12,2,26,21,7,22,29,11
Predicted,5,10,9,13,12,20,23,28,4,3,1,16,0,25,14,22,15,7,19,26,6,21,18,27,2,8,17,11,24,29

Subgraph_1194
Ground Truth,9,4,5,13,15,14,8,26,18,3,10,24,11,17,1,22,19,7,23,29,12,28,2,20,0,21,27,6,25,16
Predicted,9,4,14,5,15,26,13,17,1,10,0,19,28,23,18,20,3,24,22,25,6,27,11,8,7,2,21,16,29,12

Subgraph_1195
Ground Truth,10,0,4,26,23,14,28,11,29,16,12,18,1,17,6,8,24,13,3,5,7,22,2,25,20,19,15,9,21,27
Predicted,10,11,17,18,3,0,29,23,28,20,25,19,14,13,24,12,4,2,9,5,8,16,1,15,7,6,26,27,21,22

Subgraph_1196
Ground Truth,23,0,16,24,5,25,3,17,12,6,1,26,11,10,13,19,22,2,27,18,20,4,29,28,14,7,15,21,9,8
Predicted,1,29,0,4,11,14,6,23,17,12,25,26,3,9,19,15,16,22,10,24,5,8,20,28,13,27,2,7,21,18

Subgraph_1197
Ground Truth,25,15,5,27,17,3,23,0,7,16,28,22,14,8,13,9,29,24,11,18,1,26,10,21,20,2,12,4,6,19
Predicted,3,0,27,4,25,23,5,29,7,19,20,24,28,6,15,16,14,26,21,13,1,8,9,2,22,11,12,18,10,17

Subgraph_1198
Ground Truth,2,26,20,14,0,28,6,18,25,7,13,12,5,3,11,1,10,23,17,24,21,29,27,4,15,19,16,22,8,9
Predicted,26,14,2,5,20,21,6,1,0,25,18,19,10,7,28,11,27,17,23,13,12,8,9,15,24,4,29,22,16,3

Subgraph_1199
Ground Truth,1,2,20,5,7,17,13,11,21,19,26,3,22,4,15,16,0,10,24,14,18,8,29,27,28,25,9,23,6,12
Predicted,20,1,11,13,19,7,2,17,27,18,10,22,26,12,24,0,29,4,28,25,5,9,8,3,15,21,6,23,16,14

Subgraph_1200
Ground Truth,20,6,7,14,22,28,26,0,27,19,8,18,12,23,25,15,2,11,17,4,3,1,21,5,29,9,10,13,24,16
Predicted,20,7,18,2,6,19,12,14,22,0,23,9,15,27,25,8,1,3,21,13,26,11,4,28,24,10,17,5,29,16

Subgraph_1201
Ground Truth,23,17,28,25,20,5,7,3,29,24,22,9,1,26,11,16,15,0,12,27,19,2,13,21,8,6,4,10,14,18
Predicted,7,23,25,28,2,22,15,5,20,1,9,27,21,24,17,4,3,29,0,6,16,12,10,26,11,19,13,8,18,14

Subgraph_1202
Ground Truth,7,3,13,17,4,16,24,19,28,1,0,20,12,5,25,8,23,6,2,27,9,11,21,29,26,22,14,10,18,15
Predicted,19,8,17,1,0,7,24,28,13,23,14,21,25,11,20,22,27,12,16,6,2,10,29,3,4,15,5,9,26,18

Subgraph_1203
Ground Truth,16,25,26,28,23,18,7,0,19,5,29,8,6,2,1,10,14,4,11,17,21,24,12,27,3,13,15,22,9,20
Predicted,26,16,8,4,27,25,7,23,28,11,29,10,6,22,17,9,18,13,1,24,5,0,15,3,19,14,2,21,20,12

Subgraph_1204
Ground Truth,20,27,8,12,18,3,4,16,14,24,15,26,23,13,2,5,28,22,21,11,17,9,7,25,29,19,10,6,0,1
Predicted,4,16,12,28,15,8,6,26,20,2,21,10,11,29,7,13,27,14,18,22,0,3,5,23,9,24,19,1,17,25

Subgraph_1205
Ground Truth,21,18,14,9,0,20,13,7,12,22,24,2,27,10,3,6,5,16,1,11,19,29,8,4,17,25,15,23,26,28
Predicted,9,21,18,13,7,0,14,5,2,28,10,22,19,27,29,8,15,17,6,4,23,20,11,26,1,3,12,25,16,24

Subgraph_1206
Ground Truth,2,8,16,12,6,9,21,10,19,29,7,25,23,17,22,18,13,5,11,1,4,0,27,15,28,20,24,26,14,3
Predicted,12,21,16,2,19,23,9,6,29,10,5,0,13,15,1,25,20,28,18,17,26,8,14,22,11,4,7,3,24,27

Subgraph_1207
Ground Truth,14,29,17,24,12,21,7,11,6,8,20,25,10,19,23,9,13,16,18,15,22,2,4,27,1,3,5,26,28,0
Predicted,21,25,13,29,15,12,20,7,24,3,1,4,22,28,23,9,11,2,5,10,16,26,14,17,6,8,27,0,19,18

Subgraph_1208
Ground Truth,25,13,22,20,12,29,28,27,17,10,23,15,4,14,1,0,5,8,26,2,19,9,18,3,11,24,6,16,7,21
Predicted,13,25,15,22,12,10,23,28,1,27,20,11,18,0,17,7,4,29,19,9,14,8,5,24,3,16,21,26,2,6

Subgraph_1209
Ground Truth,29,0,28,27,20,25,14,13,16,22,11,15,21,23,6,7,24,17,9,8,4,5,12,19,2,1,26,10,18,3
Predicted,28,0,22,27,29,11,25,24,5,13,16,23,2,15,21,8,1,9,17,6,20,7,12,19,14,26,10,18,3,4

Subgraph_1210
Ground Truth,0,2,23,22,13,19,20,25,26,8,14,27,29,24,7,11,1,5,18,4,17,28,6,12,3,9,21,15,16,10
Predicted,26,14,22,5,20,25,19,13,29,27,6,16,8,9,2,7,24,11,17,21,28,1,15,0,10,12,18,3,23,4

Subgraph_1211
Ground Truth,17,10,16,2,15,20,24,8,25,13,19,4,21,3,18,11,27,12,7,5,28,9,6,14,0,22,29,23,1,26
Predicted,2,16,10,11,15,17,20,4,8,21,24,6,0,12,19,25,27,13,5,29,7,9,23,1,3,18,28,26,14,22

Subgraph_1212
Ground Truth,0,25,7,23,26,12,20,4,22,24,6,29,16,21,5,19,10,28,8,13,15,11,17,9,18,27,14,1,3,2
Predicted,0,23,4,8,20,5,26,7,25,18,13,14,12,22,24,21,29,19,1,3,28,10,16,17,9,15,6,27,11,2

Subgraph_1213
Ground Truth,7,24,8,26,23,10,13,4,16,12,0,27,14,15,18,22,9,25,19,17,11,3,21,28,5,2,29,20,1,6
Predicted,24,7,18,8,0,10,16,22,13,3,23,26,12,25,14,27,9,20,5,19,15,4,28,29,17,21,2,6,1,11

Subgraph_1214
Ground Truth,21,12,9,16,28,5,15,0,7,27,20,18,10,19,1,26,25,6,8,2,4,23,11,29,14,24,3,22,17,13
Predicted,28,21,9,15,26,1,12,7,2,4,6,8,19,3,20,27,0,29,10,11,5,16,13,18,22,24,23,25,14,17

Subgraph_1215
Ground Truth,25,17,23,19,14,9,15,29,1,13,26,6,21,7,2,3,27,0,18,16,22,12,24,10,11,28,5,20,8,4
Predicted,19,9,25,29,23,17,2,12,6,15,24,14,3,28,10,5,8,13,27,16,7,21,26,1,11,4,20,0,22,18

Subgraph_1216
Ground Truth,10,2,28,13,19,6,17,11,4,12,1,5,23,21,24,20,29,8,27,7,9,3,25,14,15,18,16,22,26,0
Predicted,28,6,10,4,5,1,19,8,12,20,2,17,15,13,23,25,3,24,29,11,18,21,27,9,22,0,14,16,26,7

Subgraph_1217
Ground Truth,7,28,25,8,21,27,20,23,17,15,13,2,9,10,26,6,14,12,29,5,24,3,22,18,4,19,0,11,1,16
Predicted,27,7,6,23,25,13,20,12,17,10,8,22,0,28,14,9,18,21,4,26,1,24,5,15,2,11,29,3,19,16

Subgraph_1218
Ground Truth,16,9,14,11,25,8,24,28,15,26,0,7,1,22,4,2,20,29,5,21,6,23,10,17,27,19,18,13,3,12
Predicted,9,24,14,26,2,11,16,21,25,0,17,22,15,23,3,7,18,4,29,27,8,13,1,5,10,19,20,12,28,6

Subgraph_1219
Ground Truth,19,0,7,26,27,4,14,1,22,6,9,5,24,12,3,13,18,10,23,8,17,28,2,21,29,11,20,16,15,25
Predicted,1,19,14,0,26,12,4,9,7,29,5,24,6,3,10,28,2,27,15,22,20,8,13,23,21,25,17,11,16,18

Subgraph_1220
Ground Truth,22,18,26,14,7,11,17,8,15,29,24,9,1,21,19,2,0,13,12,6,25,20,3,4,27,10,5,16,23,28
Predicted,13,8,22,25,9,7,18,21,0,26,11,27,17,1,15,2,24,5,3,6,14,16,23,12,19,20,10,4,29,28

Subgraph_1221
Ground Truth,3,19,25,5,2,20,4,13,11,21,12,15,1,14,24,28,23,7,26,29,22,17,27,9,16,18,6,0,8,10
Predicted,3,20,13,4,12,25,5,15,14,1,21,9,18,7,2,29,16,19,0,28,6,22,11,24,26,23,27,17,10,8

Subgraph_1222
Ground Truth,21,7,14,25,24,27,28,5,17,26,4,9,1,29,20,22,13,2,19,6,3,16,15,12,23,10,0,18,11,8
Predicted,14,21,22,16,27,1,26,2,29,17,24,0,13,7,20,19,9,10,18,6,15,5,4,23,25,28,8,3,12,11

Subgraph_1223
Ground Truth,8,12,4,17,6,23,10,7,21,3,26,19,11,2,14,29,20,27,18,24,28,16,5,25,1,0,15,9,22,13
Predicted,8,26,12,23,6,10,11,17,29,18,4,15,14,24,21,3,7,28,2,1,9,16,20,5,19,22,0,25,27,13

Subgraph_1224
Ground Truth,4,23,14,18,15,9,21,2,17,20,24,29,3,27,28,26,11,22,5,0,16,13,12,19,1,25,6,7,8,10
Predicted,18,4,24,23,20,15,17,5,22,14,21,11,2,19,16,13,26,3,9,0,29,6,7,27,1,8,12,28,25,10

Subgraph_1225
Ground Truth,21,26,17,7,23,5,27,9,10,2,13,4,12,16,0,29,25,24,18,8,28,6,1,19,11,15,14,22,3,20
Predicted,17,2,26,7,10,21,23,4,22,18,29,8,5,25,3,13,27,16,9,12,14,20,1,0,6,24,19,15,11,28

Subgraph_1226
Ground Truth,10,25,18,27,17,24,21,3,11,28,4,20,1,22,9,14,29,12,16,5,8,23,19,2,13,0,15,6,26,7
Predicted,9,10,25,18,24,3,22,14,17,29,27,19,21,23,28,13,8,1,20,4,12,11,16,6,15,26,0,5,7,2

Subgraph_1227
Ground Truth,1,26,10,4,17,9,18,8,20,25,21,2,12,3,16,6,15,24,28,14,29,23,13,0,7,11,19,27,22,5
Predicted,26,9,1,10,21,25,4,18,28,8,17,20,5,19,27,6,2,15,13,3,7,22,0,16,29,14,12,11,24,23

Subgraph_1228
Ground Truth,10,16,14,4,6,1,20,19,13,26,12,7,25,24,8,17,15,27,22,28,18,5,2,29,11,21,23,0,9,3
Predicted,26,6,7,22,10,16,19,27,24,21,4,1,2,5,20,14,29,11,18,13,15,12,17,23,9,8,25,3,0,28

Subgraph_1229
Ground Truth,19,3,27,25,18,11,13,17,12,4,15,16,28,9,5,20,6,29,0,26,24,10,7,23,8,22,21,2,1,14
Predicted,27,19,13,20,6,0,12,25,22,11,18,3,4,21,29,17,15,9,5,28,16,10,26,8,14,24,2,1,23,7

Subgraph_1230
Ground Truth,3,5,29,24,16,13,15,17,6,8,28,9,1,27,0,23,25,11,18,21,2,4,22,10,12,14,20,7,19,26
Predicted,5,16,3,29,28,13,1,6,2,25,18,15,17,24,0,26,23,20,22,4,11,8,7,27,19,21,9,14,10,12

Subgraph_1231
Ground Truth,16,4,1,8,20,27,2,14,26,9,13,0,10,21,24,17,11,7,18,12,28,5,23,19,22,15,6,25,3,29
Predicted,16,26,0,4,8,11,12,1,13,27,2,25,10,19,20,9,17,21,22,6,14,24,23,28,3,18,15,5,29,7

Subgraph_1232
Ground Truth,13,18,23,14,1,11,20,24,12,5,7,19,28,2,17,22,16,21,25,0,26,29,8,4,27,3,15,9,6,10
Predicted,18,14,7,13,23,28,1,22,20,17,24,19,10,11,12,16,8,2,0,3,5,9,21,6,25,29,4,15,26,27

Subgraph_1233
Ground Truth,8,10,6,28,3,13,2,25,21,26,20,27,16,19,23,22,11,12,24,29,1,18,17,14,5,9,0,4,15,7
Predicted,13,10,26,8,28,3,11,6,21,25,5,7,19,4,2,27,23,24,1,18,14,12,15,22,17,9,0,16,20,29

Subgraph_1234
Ground Truth,0,7,28,9,11,17,12,18,1,25,4,6,23,20,27,29,5,2,22,21,15,24,13,14,26,8,10,3,19,16
Predicted,0,11,28,9,7,18,4,13,23,1,2,5,8,27,26,6,10,29,19,20,3,24,17,25,15,22,12,16,14,21

Subgraph_1235
Ground Truth,29,17,26,24,8,6,16,21,12,15,2,22,27,1,23,13,4,10,28,3,20,18,25,11,19,5,9,14,0,7
Predicted,15,29,17,6,24,2,8,4,20,28,3,27,21,10,22,1,19,16,11,12,13,26,0,14,25,23,5,18,9,7

Subgraph_1236
Ground Truth,0,20,6,10,16,15,2,8,13,18,29,1,17,22,28,26,7,5,23,11,12,24,27,21,4,3,19,25,9,14
Predicted,6,0,8,11,18,29,10,20,1,23,15,2,3,21,5,16,13,19,27,26,28,4,17,25,7,24,14,9,22,12

Subgraph_1237
Ground Truth,24,12,15,19,11,23,27,6,2,25,26,3,16,22,18,20,8,7,10,14,17,13,29,0,21,9,1,5,4,28
Predicted,19,27,23,18,25,24,20,6,12,26,16,3,21,22,14,11,29,17,5,10,8,7,28,9,2,1,0,15,4,13

Subgraph_1238
Ground Truth,28,11,19,1,20,9,16,26,4,17,22,25,24,6,12,21,3,2,15,14,29,23,18,5,10,0,7,13,27,8
Predicted,28,16,26,11,4,22,24,20,19,2,1,17,9,0,25,7,27,12,10,21,6,29,23,3,5,8,14,15,13,18

Subgraph_1239
Ground Truth,0,8,14,19,11,10,6,24,18,21,5,25,9,15,29,7,28,20,23,4,2,26,1,17,16,22,27,12,13,3
Predicted,6,8,0,14,15,10,7,19,2,21,28,1,29,16,9,23,4,20,13,12,26,24,17,22,3,25,27,11,5,18

Subgraph_1240
Ground Truth,19,22,26,2,18,28,3,7,11,25,10,4,0,13,20,9,6,23,17,15,16,27,12,14,29,1,5,24,8,21
Predicted,28,19,7,3,11,0,25,26,4,13,9,21,29,20,5,27,22,23,14,18,24,12,6,1,17,2,8,16,10,15

Subgraph_1241
Ground Truth,27,9,4,20,25,0,26,23,21,1,3,19,22,28,6,17,29,12,2,10,14,7,11,24,16,5,18,8,13,15
Predicted,27,9,4,20,3,6,14,19,5,21,25,29,0,8,22,7,12,23,28,18,24,10,17,1,15,11,26,16,13,2

Subgraph_1242
Ground Truth,7,27,19,17,16,28,14,20,21,22,13,3,25,11,2,15,9,12,18,29,4,23,26,6,5,1,8,0,10,24
Predicted,7,25,9,11,14,17,20,3,27,16,22,29,28,15,23,13,1,8,5,19,21,2,4,12,10,0,6,18,26,24

Subgraph_1243
Ground Truth,8,28,10,21,12,2,24,7,22,0,5,26,17,15,18,3,9,25,23,11,14,6,1,29,19,4,20,13,27,16
Predicted,8,21,28,3,7,12,17,2,15,5,19,9,13,0,4,26,10,24,18,20,11,14,27,22,1,29,23,25,6,16

Subgraph_1244
Ground Truth,3,13,23,15,18,21,25,5,17,0,2,19,7,1,4,16,12,26,27,22,8,14,24,10,20,28,11,9,6,29
Predicted,13,3,21,5,23,2,15,7,10,25,12,17,11,0,8,6,26,16,20,18,1,28,9,4,22,19,24,14,29,27

Subgraph_1245
Ground Truth,25,11,2,13,12,5,10,8,23,4,21,27,0,26,9,14,29,19,6,3,20,28,24,22,18,15,7,1,17,16
Predicted,8,21,15,10,0,2,13,25,11,26,27,28,9,19,18,16,23,12,5,4,20,22,1,7,29,24,14,17,3,6

Subgraph_1246
Ground Truth,11,14,20,10,22,23,7,6,29,26,8,1,13,5,18,19,28,9,24,3,16,12,25,15,2,27,0,17,4,21
Predicted,7,11,26,20,14,10,24,22,29,23,13,27,19,17,16,28,0,1,3,2,8,4,12,18,9,6,25,15,5,21

Subgraph_1247
Ground Truth,8,3,1,25,10,29,4,9,17,22,12,20,24,26,13,23,14,19,28,5,21,16,18,0,2,6,15,27,11,7
Predicted,3,10,17,8,25,26,21,4,1,24,13,29,0,5,22,6,20,12,11,2,9,28,15,23,18,16,27,14,7,19

Subgraph_1248
Ground Truth,12,26,0,18,24,1,21,23,10,11,9,2,8,29,25,14,7,20,6,16,22,17,27,5,4,13,3,19,15,28
Predicted,2,23,26,29,0,10,22,12,17,16,6,20,21,18,8,24,19,9,25,5,7,27,28,4,3,13,1,14,15,11

Subgraph_1249
Ground Truth,3,6,0,8,15,1,16,13,23,5,17,28,7,21,25,11,18,26,22,2,10,19,9,24,27,4,20,29,14,12
Predicted,8,16,5,9,7,3,26,11,0,1,28,4,17,2,15,22,6,25,20,10,27,24,29,21,23,14,19,18,13,12

Subgraph_1250
Ground Truth,21,17,5,24,10,16,4,19,15,26,0,22,28,3,6,13,27,25,29,18,20,8,9,12,11,7,14,1,23,2
Predicted,24,21,15,19,17,22,6,16,4,3,28,10,2,26,5,12,23,14,9,11,1,25,0,7,29,13,27,20,18,8

Subgraph_1251
Ground Truth,11,0,25,13,1,10,19,2,16,8,29,12,28,23,7,26,6,5,21,4,27,17,20,3,24,22,18,14,9,15
Predicted,26,20,28,7,5,13,10,12,17,22,25,14,15,4,0,3,29,2,8,16,24,27,6,11,18,19,1,23,21,9

Subgraph_1252
Ground Truth,0,27,14,29,6,20,10,8,21,26,11,12,5,17,9,23,25,13,24,3,2,1,22,4,19,18,15,28,16,7
Predicted,27,23,29,6,0,17,11,3,19,13,14,20,8,12,2,15,28,26,4,10,25,21,24,16,5,9,22,1,18,7

Subgraph_1253
Ground Truth,24,5,0,13,14,22,16,20,19,12,25,26,9,11,15,21,17,28,29,2,23,18,4,8,6,10,27,1,7,3
Predicted,24,17,12,15,19,0,8,21,2,6,7,16,20,3,29,28,1,10,27,14,5,18,23,13,25,22,11,9,4,26

Subgraph_1254
Ground Truth,11,2,12,0,28,25,7,27,8,14,22,21,26,3,10,20,23,9,13,29,6,15,16,17,18,4,24,1,19,5
Predicted,2,12,11,0,27,28,20,25,3,26,16,29,10,13,24,8,19,14,4,18,9,21,1,23,15,22,17,5,7,6

Subgraph_1255
Ground Truth,29,18,28,2,0,20,22,26,11,25,6,4,19,24,16,14,17,15,12,21,13,7,23,9,1,27,3,10,5,8
Predicted,29,20,28,2,14,22,10,13,18,11,3,21,0,24,25,26,6,16,1,17,19,5,12,15,23,9,4,27,8,7

Subgraph_1256
Ground Truth,14,9,18,16,0,5,22,8,10,11,25,1,7,20,17,29,27,4,19,24,23,15,26,3,6,2,21,13,28,12
Predicted,25,18,16,9,1,7,8,0,29,14,5,15,11,26,3,17,24,19,4,23,22,6,21,27,10,2,28,20,12,13

Subgraph_1257
Ground Truth,21,7,14,27,11,17,23,8,25,22,20,10,24,3,12,2,28,18,29,16,13,0,5,6,19,26,15,9,4,1
Predicted,21,27,12,7,17,20,22,11,2,10,18,25,4,24,6,23,15,14,19,13,5,0,29,16,8,9,26,28,3,1

Subgraph_1258
Ground Truth,18,11,4,5,7,10,1,25,26,28,3,13,19,22,23,24,2,9,14,0,12,29,15,6,27,16,20,17,8,21
Predicted,1,18,19,11,7,5,10,22,24,4,14,23,28,13,25,26,8,29,3,2,17,20,6,27,12,21,0,15,9,16

Subgraph_1259
Ground Truth,7,3,17,29,22,9,13,16,14,20,28,25,6,12,21,10,19,5,24,2,4,26,27,23,0,1,8,18,15,11
Predicted,7,13,29,26,12,14,20,17,6,28,21,25,19,15,1,8,18,3,27,22,2,9,5,11,16,23,24,10,4,0

Subgraph_1260
Ground Truth,1,0,22,7,16,25,6,14,3,28,23,19,27,29,12,8,2,20,13,10,4,9,17,24,11,18,15,5,26,21
Predicted,27,7,0,19,16,22,1,28,3,10,4,18,23,24,11,6,13,20,29,9,17,15,25,12,8,14,2,5,21,26

Subgraph_1261
Ground Truth,22,3,15,9,7,29,23,12,17,4,10,20,2,26,0,14,16,25,27,11,21,13,28,5,1,18,24,19,8,6
Predicted,3,9,15,23,22,26,10,25,17,29,16,0,7,2,12,27,4,24,1,18,19,21,14,13,11,5,20,28,8,6

Subgraph_1262
